date,year,month,day,weekday,is_weekend,barrio,lat,lon,population_factor,tourism_factor,infrastructure_age,coastal,season_index,temperature_c,rainfall_mm,consumption_m3_day,flow_m3h,pressure_bar,risk_score,breakdown_probability,breakdown_event,pressure_alert,flow_alert,anomaly_alert,total_alerts,risk_level
2022-05-29,2022,5,29,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,105,23.946,16.366,657.813,27.407,4.026,0.4241,0.0694,0,0,0,0,0,medio
2022-05-30,2022,5,30,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,105,25.712,3.407,678.327,29.251,3.915,0.4202,0.0694,0,0,0,0,0,medio
2022-05-31,2022,5,31,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,105,23.89,16.883,604.132,25.723,3.773,0.436,0.0694,0,0,0,0,0,medio
2022-06-01,2022,6,1,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,28.425,0.0,726.29,30.489,3.94,0.4941,0.0694,0,0,0,0,0,medio
2022-06-02,2022,6,2,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.526,20.694,649.071,28.576,3.833,0.453,0.0703,0,0,0,0,0,medio
2022-06-03,2022,6,3,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.439,20.614,664.252,27.405,3.773,0.4405,0.0702,0,0,0,0,0,medio
2022-06-04,2022,6,4,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,23.387,9.649,763.373,36.275,3.81,0.5541,0.0698,1,0,0,0,1,medio
2022-06-05,2022,6,5,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.53,11.501,710.018,29.747,3.846,0.3901,0.0694,0,0,0,0,0,bajo
2022-06-06,2022,6,6,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.737,5.117,643.481,26.823,4.007,0.459,0.0694,0,0,0,0,0,medio
2022-06-07,2022,6,7,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,26.596,21.82,687.151,30.025,4.049,0.5174,0.0716,0,0,0,0,0,medio
2022-06-08,2022,6,8,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.654,12.285,623.411,26.886,3.754,0.4104,0.0694,0,0,0,0,0,medio
2022-06-09,2022,6,9,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,26.017,20.994,656.471,25.777,3.879,0.4515,0.0706,0,0,0,0,0,medio
2022-06-10,2022,6,10,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,26.457,4.356,681.445,26.99,3.956,0.4507,0.0694,0,0,0,0,0,medio
2022-06-11,2022,6,11,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.403,5.95,695.924,31.565,3.886,0.454,0.0694,0,0,0,0,0,medio
2022-06-12,2022,6,12,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,23.416,5.24,678.28,30.214,3.883,0.526,0.0694,0,0,0,0,0,medio
2022-06-13,2022,6,13,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.813,6.809,667.501,30.203,3.627,0.3615,0.0694,0,0,0,0,0,bajo
2022-06-14,2022,6,14,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.779,13.819,686.292,28.046,4.023,0.5057,0.0694,0,0,0,0,0,medio
2022-06-15,2022,6,15,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,26.201,10.062,644.867,27.807,3.925,0.4534,0.0694,0,0,0,0,0,medio
2022-06-16,2022,6,16,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,21.081,0.0,619.818,25.357,3.887,0.3696,0.0694,0,0,0,0,0,bajo
2022-06-17,2022,6,17,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,23.466,29.725,739.492,30.178,3.843,0.404,0.0811,0,0,0,0,0,medio
2022-06-18,2022,6,18,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.581,0.0,703.789,26.978,3.805,0.4579,0.0694,0,0,0,0,0,medio
2022-06-19,2022,6,19,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.383,0.0,743.666,29.746,3.962,0.4595,0.0694,0,0,0,0,0,medio
2022-06-20,2022,6,20,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,24.283,10.896,691.893,28.626,4.083,0.5065,0.0694,0,0,0,0,0,medio
2022-06-21,2022,6,21,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.882,25.012,745.849,29.169,3.774,0.5323,0.0754,0,0,0,0,0,medio
2022-06-22,2022,6,22,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,22.773,3.232,684.175,28.361,3.823,0.4215,0.0694,0,0,0,0,0,medio
2022-06-23,2022,6,23,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,23.438,28.142,679.262,29.557,3.844,0.45,0.0792,0,0,0,0,0,medio
2022-06-24,2022,6,24,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,20.779,0.0,594.85,21.997,3.781,0.4997,0.0694,0,0,0,0,0,medio
2022-06-25,2022,6,25,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,26.693,11.307,740.604,29.468,3.95,0.4955,0.0694,0,0,0,0,0,medio
2022-06-26,2022,6,26,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.596,12.703,684.065,26.903,3.759,0.4546,0.0694,0,0,0,0,0,medio
2022-06-27,2022,6,27,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,23.568,7.847,690.194,29.647,4.086,0.5235,0.0694,0,0,0,0,0,medio
2022-06-28,2022,6,28,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,27.282,2.829,709.187,29.65,3.845,0.3744,0.0694,0,0,0,0,0,bajo
2022-06-29,2022,6,29,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,22.418,16.313,728.083,29.128,3.926,0.4216,0.0694,0,0,0,0,0,medio
2022-06-30,2022,6,30,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,125,25.919,7.261,737.006,29.968,4.008,0.4656,0.0694,0,0,0,0,0,medio
2022-07-01,2022,7,1,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.068,5.554,700.518,27.968,3.976,0.4864,0.0694,0,0,0,0,0,medio
2022-07-02,2022,7,2,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,25.044,19.044,730.91,31.023,3.814,0.4655,0.0694,1,0,0,0,1,medio
2022-07-03,2022,7,3,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,25.169,9.273,737.949,32.583,3.627,0.369,0.0694,0,0,0,0,0,bajo
2022-07-04,2022,7,4,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.83,8.254,649.268,27.021,4.151,0.4919,0.0694,0,0,0,0,0,medio
2022-07-05,2022,7,5,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.08,2.449,615.29,25.967,4.02,0.3682,0.0694,0,0,0,0,0,bajo
2022-07-06,2022,7,6,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.003,0.0,707.67,26.413,3.969,0.4863,0.0694,0,0,0,0,0,medio
2022-07-07,2022,7,7,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,19.018,0.0,757.588,27.182,3.841,0.3922,0.0694,0,0,0,0,0,bajo
2022-07-08,2022,7,8,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.726,9.636,729.339,33.179,3.865,0.4906,0.0694,0,0,0,0,0,medio
2022-07-09,2022,7,9,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,24.524,0.0,722.573,30.074,3.704,0.4725,0.0694,0,0,0,0,0,medio
2022-07-10,2022,7,10,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.178,0.0,742.176,32.071,3.661,0.4142,0.0694,0,0,0,0,0,medio
2022-07-11,2022,7,11,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.144,9.708,784.109,33.437,3.954,0.6082,0.0752,0,0,0,0,0,medio
2022-07-12,2022,7,12,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.542,9.85,723.987,29.372,3.767,0.5742,0.0718,1,0,0,0,1,medio
2022-07-13,2022,7,13,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,21.64,14.243,700.787,28.83,3.964,0.3923,0.0694,0,0,0,0,0,bajo
2022-07-14,2022,7,14,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.822,23.217,725.137,29.646,3.83,0.4391,0.0733,0,0,0,0,0,medio
2022-07-15,2022,7,15,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.172,14.247,632.05,27.47,3.869,0.471,0.0694,0,0,0,0,0,medio
2022-07-16,2022,7,16,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,24.732,17.211,790.782,30.454,3.973,0.4827,0.0694,0,0,0,0,0,medio
2022-07-17,2022,7,17,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.702,9.281,772.679,32.48,3.913,0.543,0.0694,0,0,0,0,0,medio
2022-07-18,2022,7,18,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,18.438,3.143,698.438,26.552,3.909,0.5115,0.0694,0,0,0,0,0,medio
2022-07-19,2022,7,19,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.243,0.0,676.968,30.291,3.838,0.485,0.0694,0,0,0,0,0,medio
2022-07-20,2022,7,20,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,25.532,11.424,697.682,29.907,3.729,0.5197,0.0694,1,0,0,0,1,medio
2022-07-21,2022,7,21,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.433,1.575,680.831,29.353,3.933,0.4912,0.0694,0,0,0,0,0,medio
2022-07-22,2022,7,22,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.509,2.23,799.779,30.712,4.023,0.5317,0.0694,0,0,0,0,0,medio
2022-07-23,2022,7,23,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,26.083,14.959,791.3,33.017,3.848,0.4607,0.0694,0,0,0,0,0,medio
2022-07-24,2022,7,24,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,24.841,7.632,706.84,30.666,4.006,0.4959,0.0694,0,0,0,0,0,medio
2022-07-25,2022,7,25,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.332,0.0,668.661,25.583,3.934,0.4415,0.0694,0,0,0,0,0,medio
2022-07-26,2022,7,26,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,18.305,0.0,752.846,30.326,3.927,0.3924,0.0694,0,0,0,0,0,bajo
2022-07-27,2022,7,27,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.523,8.61,803.844,36.033,3.834,0.4519,0.0694,1,0,0,0,1,medio
2022-07-28,2022,7,28,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,23.504,5.053,688.678,30.8,3.886,0.5786,0.0723,0,0,0,0,0,medio
2022-07-29,2022,7,29,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,25.417,9.216,746.163,29.964,3.783,0.4837,0.0694,0,0,0,0,0,medio
2022-07-30,2022,7,30,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.799,0.0,686.705,26.571,3.688,0.4546,0.0694,0,0,0,0,0,medio
2022-07-31,2022,7,31,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,168,22.719,0.0,739.173,30.548,4.139,0.3899,0.0694,0,0,0,0,0,bajo
2022-08-01,2022,8,1,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.742,11.658,775.523,32.499,3.917,0.5083,0.0694,0,0,0,0,0,medio
2022-08-02,2022,8,2,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.5,0.0,764.948,32.158,3.806,0.4671,0.0694,0,0,0,0,0,medio
2022-08-03,2022,8,3,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.576,4.425,700.478,29.658,3.759,0.4953,0.0694,0,0,0,0,0,medio
2022-08-04,2022,8,4,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.334,1.986,809.814,34.299,3.843,0.5005,0.0694,0,0,0,0,0,medio
2022-08-05,2022,8,5,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.118,25.585,756.126,31.612,3.948,0.5112,0.0761,0,0,0,0,0,medio
2022-08-06,2022,8,6,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,16.66,9.5,761.071,33.792,3.844,0.3771,0.0694,0,0,0,0,0,bajo
2022-08-07,2022,8,7,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,15.059,5.501,786.191,32.063,4.004,0.5279,0.0694,1,0,0,0,1,medio
2022-08-08,2022,8,8,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,15.981,13.163,775.165,32.798,3.996,0.4122,0.0694,0,0,0,0,0,medio
2022-08-09,2022,8,9,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.744,14.351,674.221,26.786,4.086,0.4368,0.0694,0,0,0,0,0,medio
2022-08-10,2022,8,10,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.539,6.663,811.556,33.415,3.655,0.4324,0.0694,0,0,0,0,0,medio
2022-08-11,2022,8,11,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.776,0.0,717.566,29.029,3.849,0.3887,0.0694,0,0,0,0,0,bajo
2022-08-12,2022,8,12,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.09,14.551,786.587,32.536,3.828,0.4765,0.0694,0,0,0,0,0,medio
2022-08-13,2022,8,13,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.463,0.0,764.891,30.016,3.9,0.4974,0.0694,0,0,0,0,0,medio
2022-08-14,2022,8,14,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.221,5.628,811.472,33.789,3.694,0.4107,0.0694,1,0,0,0,1,medio
2022-08-15,2022,8,15,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.726,0.0,765.73,33.803,3.862,0.5014,0.0694,0,0,0,0,0,medio
2022-08-16,2022,8,16,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.004,0.0,644.649,28.127,3.793,0.4317,0.0694,0,0,0,0,0,medio
2022-08-17,2022,8,17,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.068,6.043,717.33,30.454,3.947,0.4785,0.0694,0,0,0,0,0,medio
2022-08-18,2022,8,18,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.55,0.0,747.696,32.918,4.037,0.3998,0.0694,0,0,0,0,0,bajo
2022-08-19,2022,8,19,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,21.22,12.18,758.957,31.279,3.836,0.4797,0.0694,0,0,0,0,0,medio
2022-08-20,2022,8,20,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.119,8.315,762.827,32.63,4.231,0.381,0.0694,0,0,0,0,0,bajo
2022-08-21,2022,8,21,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.043,12.804,797.4,34.491,4.013,0.4859,0.0694,0,0,0,0,0,medio
2022-08-22,2022,8,22,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,15.667,21.922,767.05,33.683,3.734,0.4319,0.0717,0,0,0,0,0,medio
2022-08-23,2022,8,23,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.158,10.155,798.983,30.353,3.989,0.4625,0.0694,0,0,0,0,0,medio
2022-08-24,2022,8,24,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,16.976,12.135,641.509,27.596,3.733,0.4553,0.0694,0,0,0,0,0,medio
2022-08-25,2022,8,25,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.937,6.0,718.925,29.196,4.045,0.4849,0.0694,0,0,0,0,0,medio
2022-08-26,2022,8,26,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.828,0.0,767.654,29.171,3.97,0.4644,0.0694,0,0,0,0,0,medio
2022-08-27,2022,8,27,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,17.533,6.684,880.976,38.894,3.767,0.5025,0.0694,0,0,1,0,1,medio
2022-08-28,2022,8,28,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,19.606,1.32,790.917,30.322,3.89,0.4845,0.0694,0,0,0,0,0,medio
2022-08-29,2022,8,29,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,16.761,16.504,766.576,30.781,3.846,0.3885,0.0694,0,0,0,0,0,bajo
2022-08-30,2022,8,30,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,18.376,18.663,721.384,31.02,3.827,0.4768,0.0694,0,0,0,0,0,medio
2022-08-31,2022,8,31,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,162,20.493,2.794,679.389,26.352,3.839,0.3859,0.0694,0,0,0,0,0,bajo
2022-09-01,2022,9,1,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.344,33.371,629.137,26.481,3.78,0.4241,0.0855,0,0,0,0,0,medio
2022-09-02,2022,9,2,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,11.554,14.131,782.561,31.867,3.907,0.5185,0.0694,0,0,0,0,0,medio
2022-09-03,2022,9,3,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.171,0.0,773.144,32.032,3.757,0.4742,0.0694,0,0,0,0,0,medio
2022-09-04,2022,9,4,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.25,17.457,684.724,30.024,3.733,0.4278,0.0694,0,0,0,0,0,medio
2022-09-05,2022,9,5,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.734,12.878,662.732,26.883,3.916,0.452,0.0694,0,0,0,0,0,medio
2022-09-06,2022,9,6,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.996,10.071,641.6,26.043,4.022,0.3789,0.0694,0,0,0,0,0,bajo
2022-09-07,2022,9,7,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.813,13.002,685.99,30.694,3.962,0.3976,0.0694,0,0,0,0,0,bajo
2022-09-08,2022,9,8,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.881,6.807,715.593,29.083,4.0,0.419,0.0694,0,0,0,0,0,medio
2022-09-09,2022,9,9,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.058,6.909,748.69,32.176,4.09,0.5817,0.0726,0,0,0,0,0,medio
2022-09-10,2022,9,10,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.148,1.414,709.774,28.642,3.768,0.4036,0.0694,0,0,0,0,0,medio
2022-09-11,2022,9,11,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.217,19.579,703.514,33.431,3.842,0.4762,0.0694,0,0,0,0,0,medio
2022-09-12,2022,9,12,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,17.602,22.076,714.881,27.781,3.919,0.3972,0.0719,0,0,0,0,0,bajo
2022-09-13,2022,9,13,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.256,12.859,599.694,23.759,4.005,0.5001,0.0694,0,0,0,0,0,medio
2022-09-14,2022,9,14,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,12.654,14.714,745.164,28.474,3.885,0.4693,0.0694,0,0,0,0,0,medio
2022-09-15,2022,9,15,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,12.264,9.069,688.575,28.478,3.832,0.4335,0.0694,0,0,0,0,0,medio
2022-09-16,2022,9,16,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.706,9.26,685.105,28.678,3.67,0.4802,0.0694,0,0,0,0,0,medio
2022-09-17,2022,9,17,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.102,20.647,657.277,24.684,3.941,0.4423,0.0702,0,0,0,0,0,medio
2022-09-18,2022,9,18,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.349,17.979,786.172,33.55,3.844,0.3676,0.0694,0,0,0,0,0,bajo
2022-09-19,2022,9,19,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.875,17.801,665.298,28.655,4.009,0.5342,0.0694,0,0,0,0,0,medio
2022-09-20,2022,9,20,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.703,18.725,704.787,27.726,3.946,0.482,0.0694,0,0,0,0,0,medio
2022-09-21,2022,9,21,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.372,9.672,764.666,30.426,3.81,0.4629,0.0694,0,0,0,0,0,medio
2022-09-22,2022,9,22,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,12.796,0.207,616.494,25.729,3.784,0.427,0.0694,0,0,0,0,0,medio
2022-09-23,2022,9,23,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.08,14.082,689.753,29.706,3.957,0.4253,0.0694,1,0,0,0,1,medio
2022-09-24,2022,9,24,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,16.608,15.54,682.107,29.353,3.772,0.5293,0.0694,0,0,0,0,0,medio
2022-09-25,2022,9,25,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.477,13.415,735.173,31.671,3.844,0.4784,0.0694,0,0,0,0,0,medio
2022-09-26,2022,9,26,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,14.2,6.454,652.035,25.722,3.69,0.4827,0.0694,0,0,0,0,0,medio
2022-09-27,2022,9,27,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,17.18,0.0,732.915,32.71,3.834,0.4752,0.0694,0,0,0,0,0,medio
2022-09-28,2022,9,28,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,15.443,2.428,710.781,27.304,3.96,0.5028,0.0694,0,0,0,0,0,medio
2022-09-29,2022,9,29,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.337,0.0,691.141,27.96,3.713,0.4765,0.0694,0,0,0,0,0,medio
2022-09-30,2022,9,30,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,118,13.429,7.009,747.515,32.085,3.869,0.499,0.0694,0,0,0,0,0,medio
2022-10-01,2022,10,1,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.475,19.326,592.117,25.209,3.831,0.4699,0.0694,0,0,0,0,0,medio
2022-10-02,2022,10,2,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,7.051,28.713,497.879,20.106,4.072,0.4111,0.0799,0,0,0,0,0,medio
2022-10-03,2022,10,3,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.786,27.242,508.535,22.385,3.94,0.3751,0.0781,0,0,0,0,0,bajo
2022-10-04,2022,10,4,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.901,25.796,600.065,22.854,3.874,0.3932,0.0764,0,0,0,0,0,bajo
2022-10-05,2022,10,5,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.401,32.438,573.656,22.514,3.848,0.3951,0.0844,0,0,0,0,0,bajo
2022-10-06,2022,10,6,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.569,6.949,499.607,20.422,3.732,0.3904,0.0694,0,0,0,0,0,bajo
2022-10-07,2022,10,7,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,10.12,36.009,576.75,24.326,3.716,0.4087,0.0886,0,0,0,0,0,medio
2022-10-08,2022,10,8,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.89,26.173,565.325,23.218,3.861,0.4458,0.0768,0,0,0,0,0,medio
2022-10-09,2022,10,9,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.02,15.875,582.445,24.857,3.956,0.4388,0.0694,0,0,0,0,0,medio
2022-10-10,2022,10,10,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.621,15.877,564.227,23.633,4.136,0.372,0.0694,0,0,0,0,0,bajo
2022-10-11,2022,10,11,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,8.587,19.955,629.126,26.854,3.936,0.422,0.0694,0,0,0,0,0,medio
2022-10-12,2022,10,12,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.048,10.926,564.807,23.767,3.84,0.3992,0.0694,0,0,0,0,0,bajo
2022-10-13,2022,10,13,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.012,22.908,582.794,25.455,3.938,0.4649,0.0729,0,0,0,0,0,medio
2022-10-14,2022,10,14,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.289,13.223,651.167,26.519,3.83,0.4706,0.0694,0,0,0,0,0,medio
2022-10-15,2022,10,15,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.319,28.104,605.849,23.842,4.064,0.471,0.0792,0,0,0,0,0,medio
2022-10-16,2022,10,16,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,14.092,23.929,608.92,27.389,3.94,0.4505,0.0741,0,0,0,0,0,medio
2022-10-17,2022,10,17,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.299,22.289,575.311,23.024,3.945,0.4335,0.0722,0,0,0,0,0,medio
2022-10-18,2022,10,18,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.219,23.086,485.07,20.419,3.895,0.4934,0.0731,0,0,0,0,0,medio
2022-10-19,2022,10,19,2,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.416,14.428,578.727,25.002,3.873,0.4935,0.0694,0,0,0,0,0,medio
2022-10-20,2022,10,20,3,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.868,26.304,597.568,27.285,3.832,0.3826,0.077,0,0,0,0,0,bajo
2022-10-21,2022,10,21,4,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,12.417,22.481,578.331,22.744,4.02,0.3747,0.0724,0,0,0,0,0,bajo
2022-10-22,2022,10,22,5,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,15.713,21.298,630.61,25.628,3.698,0.4157,0.071,0,0,0,0,0,medio
2022-10-23,2022,10,23,6,1,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,9.256,33.501,619.268,26.293,3.881,0.4395,0.0856,0,0,0,0,0,medio
2022-10-24,2022,10,24,0,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.378,22.776,568.045,23.264,3.762,0.3389,0.0728,0,0,0,0,0,bajo
2022-10-25,2022,10,25,1,0,CENTRO,38.3453,-0.4831,1.1,0.55,52,0,95,11.511,6.425,573.616,23.965,3.671,0.3944,0.0694,0,0,0,0,0,bajo
